"U.S. Senator Elizabeth Warren slammed Walt Disney Co's move to lay off 28,000 workers while making shareholder payouts in the years leading up to the COVID-19 pandemic, demanding more information from company executives on the measures.",Politics
"Democratic U.S. Senate candidate Mark Kelly pulled further ahead of Arizona Republican incumbent Martha McSally, a Reuters/Ipsos poll showed on Wednesday, ratcheting up the risk to Republicans of losing control of the Senate in the Nov. 3 elections.",Politics
The U.S. State Department on Wednesday warned international financial institutions doing business with individuals deemed responsible for China's crackdown in Hong Kong that they could soon face tough sanctions.,Politics
President Donald Trump's U.S. Supreme Court nominee Amy Coney Barrett said on Wednesday she was open to at least one sweeping change for the nation's top judicial body - allowing cameras into the chamber for the first time in its 230-year history.,Politics
Members of the U.S. Senate Judiciary Committee spent a second day on Wednesday closely questioning President Donald Trump's Supreme Court nominee Amy Coney Barrett on issues from abortion to healthcare.,Politics
"Embattled Senate Republicans took advantage of the spotlight at Tuesday's confirmation hearing for President Donald Trump's third Supreme Court nominee to tout election concerns like healthcare, police and even fundraising as they fight to keep their seats.",Politics
"Stanford University economists estimate that President Donald Trump's campaign rallies have resulted in 30,000 additional confirmed cases of COVID-19, and likely led to more than 700 deaths overall, according to a paper posted online this weekend. Lisa Bernhard produced this report.",Politics
"President Donald Trump and Democratic rival Joe Biden fanned out to critical battleground states on Tuesday as the presidential race entered a final, intense phase amid record numbers of early votes cast.",Politics
"The U.S. Justice Department on Tuesday accused Stephanie Winston Wolkoff, author of a tell-all book about first lady Melania Trump, of breaking their nondisclosure agreement and asked a court to set aside profits from the book in a government trust.",Politics
"Nearly three-quarters of Indian Americans plan to vote for Democratic presidential candidate Joe Biden in the U.S. election next month, believing the country is headed in the wrong direction under President Donald Trump, according to a survey on Wednesday.",Politics
"President Donald Trump's Supreme Court nominee, Amy Coney Barrett, said on Tuesday she gave no commitments to the White House on how she would rule on Obamacare or election-related cases and declined to say if she believed landmark rulings legalizing abortion and gay marriage were properly decided.",Politics
"The U.S. Supreme Court on Tuesday allowed President Donald Trump's administration to wind down population counting for the 2020 U.S. census earlier than planned, in a blow to civil rights groups concerned about an undercount, particularly of racial minorities.",Politics
"A get-out-the vote group led by former first lady Michelle Obama will team up with an organization backed by NBA star LeBron James to provide food, protective gear, free legal advice and rides to the polls for people voting early in the U.S. election.",Politics
"Twitter Inc on Tuesday said it had suspended a number of accounts that claimed to be owned by Black supporters of President Donald Trump and his re-election campaign, saying the accounts broke its rules on spam and platform manipulation.",Politics
"Senate Majority Leader Mitch McConnell said on Tuesday the Republican-led U.S. Senate would vote next week on a targeted, $500 billion coronavirus economic aid bill of the type Democrats already have rejected as they hold out for trillions in relief.",Politics
"Senate Majority Leader Mitch McConnell said on Tuesday the U.S. Senate will vote on a targeted coronavirus relief bill, including new funding for the Paycheck Protection Program, when lawmakers return to the Capitol next week.",Politics
"Texans on Tuesday joined a wave of Americans casting ballots at a record-setting pace, jamming early-voting polling places ahead of a Nov. 3 election showdown between Republican President Donald Trump and Democratic rival Joe Biden.",Politics
"Stanford University economists estimate that President Donald Trump's campaign rallies have resulted in 30,000 additional confirmed cases of COVID-19, and likely led to more than 700 deaths overall, according to a paper posted online this weekend. Lisa Bernhard produced this report.",Politics
